is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,0,1.09,23,0,31.8,2.4,0,1
1,0,1.19,20,0,14.7,0.9,0,1
1,0,0.96,21,0,14.7,1.2,0,1
0,0,2.13,20,0,7.1,0.4,0,1
0,0,1.81,16,0,16.7,7.4,0,1
0,0,2.14,25,0,9.2,0.2,0,1
1,0,4.87,12,0,16.4,2.3,0,0
1,0,1.84,10,0,1.2,0.3,3,1
1,0,1.99,21,0,11.1,3.5,0,1
1,1,4.87,44,0,424.2,15.0,0,0
1,0,2.65,22,4,15.7,1.2,0,1
0,0,1.75,8,0,0.0,0.0,0,1
1,0,0.01,0,0,0.0,0.0,0,1
1,0,0.83,0,1,1.0,0.1,2,1
1,0,4.87,20,0,13.2,0.4,0,0
1,0,4.87,21,0,87.8,8.8,0,0
1,0,1.45,21,0,8.1,0.7,0,1
1,1,4.87,12,0,56.3,3.3,0,0
1,1,4.87,17,0,51.5,3.4,0,0
1,0,1.42,39,0,40.6,1.9,0,1
1,1,4.87,26,0,19.7,2.0,0,0
1,0,2.01,24,0,13.5,0.8,0,1
0,0,1.8,24,0,2.4,0.2,0,1
1,0,0.27,15,0,8.0,0.3,0,1
1,1,2.68,13,0,13.4,1.6,0,1
1,0,1.98,24,0,12.2,1.1,0,1
1,0,4.87,21,0,66.1,4.6,0,0
1,0,2.1,26,0,17.7,0.5,0,1
0,0,0.04,0,0,1.8,0.2,1,1
1,1,5.52,14,0,10.2,3.6,0,1
1,1,4.87,17,0,24.6,4.2,0,0
1,0,4.87,18,0,138.5,9.2,0,0
1,0,4.87,39,0,203.3,7.2,0,0
1,0,0.0,2,0,0.0,0.0,0,1
1,0,1.99,21,2,14.9,1.0,0,1
0,0,2.36,26,0,54.0,3.3,0,1
0,0,0.31,18,0,22.3,3.4,0,1
1,0,0.53,18,0,23.9,1.0,0,1
1,1,4.87,10,0,10.0,0.5,0,0
1,1,4.87,10,0,44.4,2.7,0,0
1,0,0.36,17,0,7.5,0.9,0,1
1,0,1.14,22,0,14.4,1.4,0,1
1,0,1.11,21,0,4.0,0.4,0,1
1,1,4.87,19,0,47.9,2.7,0,0
1,1,5.2,30,0,149.3,12.4,0,1
1,1,4.87,22,0,44.3,4.0,0,0
1,0,4.87,24,1,45.1,5.0,0,0
0,0,2.1,1,0,5.7,1.3,0,1
1,0,4.18,21,0,47.8,8.8,0,1
1,1,0.29,16,0,12.3,1.1,0,1
0,0,1.0,39,1,2.6,0.2,0,1
1,0,2.09,1,0,18.7,15.0,0,1
1,1,4.87,23,0,8.8,2.1,0,0
1,1,4.87,28,0,104.8,4.5,0,0
1,1,4.78,21,0,97.1,4.3,0,1
1,1,1.49,23,0,34.9,2.6,0,1
0,0,1.79,10,0,4.2,0.4,7,1
0,0,2.09,18,0,5.4,1.1,0,1
0,0,1.61,16,1,4.7,0.3,0,1
1,0,1.14,22,0,11.6,0.9,0,1
1,1,4.87,15,0,95.0,13.2,0,0
1,0,4.87,22,1,112.8,5.8,0,0
1,1,1.33,23,1,26.6,2.1,0,1
0,0,1.35,13,1,27.1,3.9,0,1
1,1,1.97,21,1,16.4,2.6,0,1
1,1,4.87,20,0,107.7,7.8,0,0
1,0,0.57,26,0,0.2,0.1,0,1
1,0,4.0,24,0,6.7,0.3,0,1
0,0,1.18,21,0,5.4,0.3,0,1
1,1,4.87,25,0,37.6,2.8,0,0
1,1,0.79,0,0,5.4,0.5,6,1
1,0,1.3,24,0,58.2,9.5,0,1
1,1,5.08,18,1,32.5,0.6,0,1
0,0,3.7,24,0,13.1,1.4,0,1
1,0,2.09,0,0,1.9,0.1,0,1
1,0,1.8,16,0,20.5,21.0,0,1
1,0,4.87,24,0,49.7,4.1,0,0
1,1,4.87,18,1,51.8,1.6,0,0
1,0,1.67,19,0,3.4,1.5,0,1
1,1,4.86,24,0,45.9,2.4,0,0
1,1,4.93,20,0,1.1,0.1,0,1
1,0,4.86,25,0,50.7,3.6,0,0
1,0,2.25,24,0,5.5,0.5,0,1
1,1,4.86,25,0,65.1,6.8,0,0
1,0,0.77,16,0,22.7,1.6,0,1
1,0,0.54,19,0,0.0,0.0,0,1
0,0,2.08,0,0,0.0,0.0,0,1
1,0,2.79,27,0,56.3,3.0,0,1
1,0,3.57,14,0,23.2,1.5,0,1
1,0,4.86,25,0,33.3,1.2,0,0
1,0,4.9,25,0,0.0,0.0,0,1
0,0,0.35,20,0,12.3,0.8,0,1
1,1,2.13,25,0,32.6,1.6,0,1
1,0,4.86,21,0,5.2,1.2,0,0
0,0,1.81,0,0,0.0,0.0,0,1
0,0,0.92,21,0,4.4,0.5,0,1
0,0,1.01,20,0,6.0,0.6,0,1
1,1,4.86,15,1,61.1,2.1,0,0
1,1,0.02,2,1,2.2,0.1,0,1
0,0,0.63,19,0,8.5,0.6,0,1
1,0,4.85,8,0,52.1,3.8,0,0
0,0,1.21,22,0,18.9,2.2,0,1
0,0,0.96,53,0,39.6,5.1,0,1
1,0,0.35,33,0,11.2,0.7,0,1
0,0,0.33,14,0,23.9,3.9,0,1
1,0,3.5,25,0,61.2,2.2,0,1
0,0,2.16,16,0,17.5,1.0,0,1
1,0,0.98,23,0,27.8,4.7,0,1
1,0,0.54,19,0,11.1,0.5,0,1
1,1,4.85,12,0,20.3,0.7,0,0
1,0,1.46,19,0,0.0,0.0,0,1
1,0,0.01,11,0,6.2,0.5,0,1
1,0,0.97,23,0,4.7,0.5,2,1
1,0,0.93,36,0,37.9,4.7,0,1
1,0,4.85,21,0,9.9,0.4,0,0
1,1,4.85,33,1,11.8,0.8,0,0
1,1,4.85,14,1,48.9,3.9,0,0
1,0,3.47,16,1,72.0,3.3,0,1
1,1,2.04,33,0,72.6,5.8,0,1
1,0,4.85,22,0,25.3,1.7,0,0
1,0,4.85,21,0,38.9,2.5,0,0
0,0,0.32,38,0,16.1,1.0,0,1
0,0,1.72,7,0,16.7,0.9,0,1
1,0,2.18,26,0,105.0,17.1,0,1
0,0,0.75,0,0,13.5,1.6,2,1
1,0,3.28,22,0,57.1,10.7,0,1
1,0,4.41,22,0,32.2,3.0,0,1
0,0,0.12,17,0,6.8,0.5,0,1
1,1,1.35,22,1,2.5,0.2,0,1
1,0,4.41,18,0,9.0,1.0,0,1
0,0,0.63,19,0,13.3,0.5,0,1
1,0,1.74,14,0,3.6,0.2,0,1
1,0,4.85,22,0,25.1,1.9,0,0
1,0,2.33,22,0,37.3,2.0,0,1
1,1,4.85,24,0,85.5,8.6,0,0
1,1,4.85,21,0,41.7,5.2,0,0
0,0,0.3,20,0,10.8,1.5,0,1
1,1,4.85,16,0,55.4,2.8,0,0
1,1,4.85,20,0,28.7,3.6,0,0
1,0,2.52,23,2,8.7,0.6,0,1
1,0,2.46,25,0,47.9,12.3,0,1
1,1,3.38,25,0,0.0,0.0,0,1
1,0,4.85,20,1,89.5,13.2,0,0
1,0,0.01,3,0,2.0,0.1,0,1
0,0,2.64,20,0,25.7,1.4,0,1
1,0,3.82,12,0,64.9,7.8,0,1
1,0,2.66,23,0,27.1,1.9,0,1
0,0,0.64,23,0,13.6,1.5,0,1
0,0,0.63,19,0,13.4,1.7,0,1
1,0,3.16,16,0,25.2,1.8,0,1
1,0,2.73,20,0,9.9,6.2,0,1
1,0,4.85,21,1,30.2,2.7,0,0
1,0,0.49,20,0,4.0,0.3,0,1
1,1,4.85,12,0,156.6,12.1,0,0
1,0,1.93,21,0,16.8,1.1,0,1
1,0,4.85,22,0,10.2,1.5,0,0
1,1,4.85,22,0,95.9,5.0,0,0
1,0,3.74,19,0,46.5,1.6,0,1
1,1,4.85,9,0,26.2,2.9,0,0
1,1,4.85,80,1,254.8,87.7,6,0
1,0,2.67,24,0,5.6,0.2,0,1
1,0,3.39,22,0,73.2,5.5,0,1
1,0,2.61,20,0,20.2,0.8,0,1
1,0,1.17,20,0,44.8,2.0,0,1
1,0,5.28,20,0,60.5,2.7,0,1
1,0,2.56,12,4,7.1,0.3,0,1
0,0,1.78,23,0,10.7,0.8,0,1
1,0,1.33,14,0,44.9,3.7,0,1
1,1,2.61,26,0,12.5,0.6,0,1
1,1,4.84,10,0,64.7,4.4,0,0
1,1,4.84,28,0,59.0,9.9,0,0
1,1,5.35,24,0,39.1,2.6,0,1
1,0,4.84,21,0,29.9,0.9,0,0
1,0,4.84,20,1,222.2,8.4,0,0
1,0,3.38,25,0,45.7,2.7,0,1
0,0,2.44,32,0,4.3,0.5,0,1
1,1,2.66,23,0,28.6,1.2,0,1
0,0,0.87,18,0,6.8,0.5,0,1
1,0,1.78,21,0,52.8,4.2,0,1
0,0,0.0,1,0,0.0,0.0,0,1
0,0,0.89,23,0,4.1,0.6,0,1
1,0,1.91,19,0,6.2,0.5,0,1
0,0,5.07,31,0,33.9,4.9,0,1
1,1,4.84,18,0,82.0,10.9,0,0
1,1,2.06,32,1,28.8,3.5,0,1
1,0,1.48,35,0,105.6,15.0,0,1
0,0,2.3,24,0,12.4,1.3,0,1
1,0,1.68,24,1,20.8,2.5,0,1
1,0,4.84,21,0,10.6,0.6,0,0
1,1,4.84,8,0,67.3,4.7,0,0
1,0,4.84,22,0,40.0,4.5,0,0
0,0,2.07,8,0,21.6,3.5,0,1
1,0,1.37,0,0,0.0,0.0,0,1
1,1,4.84,22,0,135.8,9.1,0,0
1,0,4.84,12,0,60.3,4.9,0,0
1,0,1.01,14,0,13.3,2.3,0,1
1,0,0.79,0,0,9.5,0.5,0,1
0,0,0.73,20,0,2.9,0.1,0,1
1,0,3.02,18,0,48.3,4.8,0,1
1,1,4.84,22,0,220.0,11.2,0,0
1,0,4.84,15,0,38.9,3.7,0,0
0,0,2.3,37,0,0.0,0.0,0,1
1,1,4.84,10,0,138.4,11.0,0,0
1,0,4.84,25,2,8.4,0.5,0,0
1,0,3.9,9,0,0.0,0.0,0,1
0,0,2.92,24,0,7.5,0.4,0,1
1,0,1.95,24,0,5.4,0.3,0,1
1,0,2.04,25,0,21.5,1.9,0,1
1,0,0.62,18,0,1.5,0.2,0,1
0,0,1.02,22,0,39.0,1.6,0,1
0,0,2.06,7,1,12.4,0.3,2,1
1,1,4.84,10,2,39.0,2.5,0,0
1,0,1.79,16,0,39.9,5.8,0,1
0,0,0.71,54,0,17.4,0.9,0,1
1,0,4.84,22,0,23.6,1.1,0,0
1,0,1.44,20,0,8.8,0.8,0,1
0,0,0.62,19,0,4.2,0.2,0,1
1,0,1.01,21,0,10.8,1.0,0,1
1,0,2.68,25,0,84.5,4.2,0,1
0,0,4.84,25,0,31.8,2.0,0,0
0,0,0.86,76,4,129.7,19.0,0,1
1,0,4.84,32,0,43.0,2.5,0,0
0,0,4.84,21,0,26.5,5.9,0,0
1,0,1.19,18,0,46.2,9.8,0,1
1,1,3.73,26,1,24.0,1.5,0,1
1,0,0.56,0,1,9.9,0.6,0,1
1,1,1.7,24,0,5.4,0.4,0,1
1,0,3.83,20,0,87.4,13.8,0,1
1,0,2.51,17,0,48.0,3.6,0,1
1,0,5.03,30,0,5.8,0.5,0,1
1,1,4.84,25,0,30.9,3.1,0,0
0,0,0.74,21,2,3.7,0.4,0,1
0,0,1.04,18,0,23.8,1.0,0,1
1,0,4.84,29,0,107.7,5.3,0,0
1,0,2.08,24,0,12.1,1.2,0,1
1,0,2.08,24,3,0.7,0.0,0,1
0,0,3.79,19,0,69.4,1.9,0,1
0,0,2.78,20,0,7.3,0.6,0,1
1,1,4.83,20,0,94.5,5.6,0,0
1,0,0.86,13,0,5.6,0.5,0,1
1,1,4.83,10,0,19.8,2.6,0,0
1,0,4.83,22,0,45.3,4.5,0,0
1,1,4.83,20,0,20.0,11.2,0,0
1,0,5.14,13,0,174.6,8.3,0,1
1,1,4.83,15,0,85.7,5.3,0,0
1,0,2.81,20,0,22.0,10.7,0,1
0,0,0.0,1,0,0.0,0.0,0,1
0,0,3.95,56,0,58.8,16.1,0,1
0,0,0.61,23,0,7.8,0.4,0,1
1,0,4.72,14,0,19.0,2.4,0,1
1,1,4.76,22,0,63.8,5.0,0,1
0,0,3.55,23,0,6.1,0.5,0,1
1,0,4.83,12,5,25.9,4.4,0,0
1,1,4.83,32,0,38.7,1.7,0,0
1,1,2.59,26,0,66.6,9.5,0,1
1,0,3.65,17,0,13.6,0.4,0,1
1,0,2.36,24,0,0.8,0.0,0,1
1,1,1.53,17,0,10.0,1.5,0,1
1,0,2.8,15,0,19.0,0.8,0,1
0,0,2.02,25,0,74.9,4.7,0,1
1,1,4.83,20,0,17.0,1.9,0,0
1,1,4.83,12,0,100.6,3.7,0,0
1,1,4.83,20,0,85.2,4.0,0,0
1,1,4.83,20,0,3.7,0.5,0,0
0,0,0.28,21,1,5.8,0.4,0,1
1,0,1.14,10,0,30.5,1.7,0,1
1,0,0.55,48,0,678.2,69.9,0,1
1,1,1.89,33,0,12.6,1.3,0,1
1,0,3.22,21,0,40.3,3.8,0,1
0,0,1.35,3,0,0.0,0.0,0,1
0,0,0.95,23,0,6.3,0.3,0,1
1,1,4.82,12,1,89.5,3.5,0,0
0,0,2.77,24,2,25.9,1.0,0,1
1,0,3.03,19,0,46.3,5.0,0,1
1,0,4.82,24,0,24.0,2.8,0,0
0,0,2.63,12,0,24.1,1.0,0,1
0,0,0.0,2,0,0.7,0.0,0,1
0,0,4.82,24,0,100.2,8.2,0,0
1,0,2.28,15,0,7.7,0.2,0,1
1,1,2.05,20,0,8.8,0.4,0,1
1,0,2.99,33,0,27.1,2.7,0,1
1,1,2.01,40,0,12.3,2.1,0,1
0,0,1.98,23,0,5.5,0.2,0,1
1,1,4.82,111,1,348.7,16.6,0,0
0,0,0.85,64,0,15.9,0.7,0,1
0,0,0.61,23,0,5.0,0.3,0,1
1,0,2.35,22,0,35.7,1.4,0,1
1,1,5.59,14,0,0.0,0.0,0,1
1,0,2.29,16,0,9.3,0.8,0,1
1,1,4.82,12,0,18.8,1.1,0,0
1,0,2.47,18,0,51.9,2.2,0,1
0,0,0.6,19,0,0.9,0.1,0,1
1,1,4.82,12,0,113.2,7.2,0,0
1,0,4.82,24,0,21.2,2.1,0,0
1,0,2.29,20,0,32.0,3.0,0,1
0,0,0.22,10,1,8.2,1.4,0,1
1,1,4.99,3,0,25.3,2.3,0,1
1,1,0.51,17,0,12.8,0.8,0,1
1,0,1.69,12,0,11.5,0.5,0,1
1,0,0.54,20,1,10.4,0.8,0,1
1,0,0.67,46,0,4.0,0.2,0,1
1,1,4.82,22,0,223.6,7.3,0,0
1,0,2.42,13,0,46.0,2.3,0,1
1,1,4.82,28,0,42.5,4.2,0,0
1,1,4.82,20,0,164.4,7.1,0,0
1,0,4.82,21,0,49.3,2.7,0,0
1,1,4.82,10,0,159.7,8.7,0,0
0,0,0.88,35,0,0.9,0.2,0,1
0,0,0.5,0,0,8.5,0.5,1,1
1,0,0.01,2,0,0.6,0.0,0,1
1,0,4.81,22,2,25.4,3.2,0,1
1,1,4.82,10,0,17.9,1.2,0,0
1,0,0.79,24,0,0.0,0.0,0,1
1,1,4.82,5,0,3.2,0.4,0,0
0,0,1.52,18,0,8.1,0.5,0,1
0,0,1.96,21,0,11.3,0.6,0,1
1,0,0.38,18,0,22.2,2.2,0,1
1,0,4.82,25,0,46.1,7.2,0,0
0,0,1.25,13,0,9.5,0.7,0,1
1,0,4.93,33,0,21.2,1.3,0,1
1,0,0.06,0,0,2.0,0.2,1,1
1,1,2.48,27,0,39.6,1.4,0,1
0,0,0.02,5,0,0.1,0.0,0,1
1,0,1.86,11,0,15.8,1.0,1,1
0,0,2.79,27,0,38.6,2.8,0,1
1,1,0.88,21,0,21.0,1.6,0,1
1,0,2.04,16,0,2.3,0.2,0,1
1,1,1.69,11,0,6.4,0.3,0,1
1,0,4.82,21,1,32.7,1.9,0,0
0,0,0.84,5,0,0.0,0.0,0,1
1,1,4.82,33,0,32.9,2.8,0,0
1,0,1.0,17,0,6.2,0.6,0,1
0,0,0.97,35,0,29.6,3.9,0,1
1,0,3.21,16,1,69.2,3.2,0,1
1,0,0.01,2,0,0.0,0.0,0,1
1,0,4.82,21,0,13.5,3.7,0,0
1,1,4.68,2,0,7.7,0.4,4,1
0,0,0.68,23,0,2.1,5.0,0,1
0,0,2.01,34,1,18.1,4.2,0,1
1,1,5.08,19,0,53.3,4.0,0,1
1,1,4.82,25,3,29.6,3.0,0,0
1,0,0.59,19,0,4.9,0.4,0,1
1,0,0.65,21,0,3.9,0.4,0,1
0,0,2.07,24,0,6.3,0.6,0,1
0,0,0.67,0,2,4.1,0.6,7,1
1,0,4.41,22,0,16.5,2.4,0,1
1,1,0.84,22,0,0.0,0.0,0,1
1,1,4.81,22,0,48.6,4.5,0,0
0,0,0.98,0,2,20.3,1.9,4,1
0,0,2.04,14,2,15.5,0.8,0,1
1,0,5.47,23,0,47.5,3.9,0,1
1,0,3.42,17,0,2.1,0.1,0,1
0,0,2.18,26,0,111.1,9.7,0,1
1,0,4.81,21,0,32.5,2.7,0,0
1,1,4.81,19,0,36.6,5.1,0,0
1,0,4.61,22,0,50.7,2.3,0,1
1,1,4.54,22,0,94.7,5.3,0,1
1,1,4.37,15,0,35.3,2.7,0,1
0,0,1.9,56,0,46.8,4.9,0,1
1,0,2.47,19,0,13.5,0.6,0,1
1,1,4.86,28,0,98.0,3.3,0,1
1,1,4.81,15,1,33.5,4.1,0,0
0,0,0.01,3,0,0.1,0.0,0,1
1,0,0.84,0,0,1.2,0.1,3,1
1,1,4.81,15,0,20.2,2.8,0,0
1,1,4.81,21,1,33.5,3.2,0,0
0,0,0.54,20,0,4.4,0.2,0,1
0,0,0.59,22,0,9.5,0.9,0,1
1,1,4.81,10,0,5.4,0.7,0,0
1,0,0.67,0,0,25.3,1.5,0,1
1,0,1.65,22,1,15.9,1.0,0,1
1,0,4.81,25,0,62.3,5.5,0,0
1,0,4.81,11,1,52.8,9.0,0,0
1,0,1.55,42,0,28.3,2.8,0,1
1,0,0.07,9,0,0.6,0.1,0,1
1,0,3.55,17,0,66.4,5.3,0,1
1,0,0.53,20,0,16.0,1.1,0,1
1,0,3.25,24,0,44.8,1.2,0,1
0,0,1.87,48,0,24.3,1.2,0,1
1,0,0.94,23,0,8.4,1.5,0,1
1,1,4.81,15,0,126.4,6.9,0,0
1,0,3.36,19,1,31.7,1.9,0,1
1,0,3.51,17,0,54.4,5.0,0,1
0,0,3.73,27,1,27.6,1.5,0,1
1,0,4.81,20,1,22.9,1.6,0,0
1,0,0.91,22,0,1.6,0.3,0,1
1,0,2.15,26,0,30.6,1.5,0,1
1,0,2.86,19,0,28.2,1.1,0,1
1,1,0.54,21,0,45.4,4.4,0,1
0,0,2.4,24,0,6.0,1.0,0,1
1,1,4.8,25,2,149.1,6.5,0,0
0,0,1.97,11,0,0.0,0.0,0,1
1,1,4.8,25,0,55.3,3.2,0,0
1,1,4.8,25,1,32.8,3.0,0,0
0,0,2.02,24,0,41.3,2.7,0,1
1,0,4.8,21,0,63.9,4.2,0,0
1,0,4.8,22,0,3.0,0.2,0,0
1,0,0.6,23,0,23.0,1.9,0,1
1,1,4.8,12,0,82.8,7.4,0,0
1,1,4.8,28,0,87.1,3.5,0,0
1,0,1.65,17,1,11.0,0.5,0,1
0,0,0.48,12,0,2.5,0.3,0,1
0,0,0.99,22,0,40.4,2.0,0,1
1,1,4.8,18,0,18.0,1.5,0,0
0,0,0.87,19,2,31.2,2.6,0,1
1,0,4.8,22,0,77.5,29.9,0,0
1,0,3.59,26,2,37.7,20.7,0,1
1,0,1.98,22,0,0.2,0.0,0,1
0,0,2.24,24,0,0.9,0.0,0,1
1,1,4.8,15,0,18.6,1.2,0,0
1,1,2.12,26,1,15.1,0.8,0,1
0,0,0.5,20,1,15.4,0.8,0,1
1,1,4.8,21,0,59.0,3.9,0,0
1,1,4.8,10,0,15.6,2.1,0,0
0,0,0.08,0,2,6.1,5.4,0,1
1,0,4.8,20,2,19.2,1.5,0,0
1,0,3.33,24,0,21.3,1.4,0,1
1,0,2.61,32,0,26.4,1.0,0,1
1,1,4.8,65,0,83.9,7.7,0,0
1,0,1.48,40,0,59.3,40.9,0,1
1,1,4.8,10,0,47.5,4.1,0,0
1,1,4.8,8,0,89.8,5.5,0,0
1,1,5.27,12,0,0.0,0.0,0,1
0,0,1.14,22,0,5.6,0.7,0,1
1,1,4.8,24,0,100.4,4.2,0,0
1,1,4.8,10,0,43.5,2.0,0,0
0,0,1.08,18,0,4.4,0.5,0,1
0,0,0.83,20,0,16.7,2.3,0,1
1,0,4.8,19,0,21.7,1.8,0,0
1,0,1.97,24,0,6.8,0.6,0,1
1,0,4.8,21,0,80.9,7.2,0,0
1,0,5.67,22,3,34.2,1.9,0,1
1,0,1.0,17,0,33.8,2.3,0,1
0,0,3.32,23,0,20.2,0.7,0,1
1,0,4.8,20,0,13.8,1.0,0,0
1,0,2.22,26,0,17.8,0.7,0,1
1,1,4.8,17,0,45.9,2.6,0,0
0,0,0.65,18,0,3.2,0.3,0,1
0,0,0.9,0,0,4.8,0.7,0,1
1,0,0.25,18,0,2.5,0.1,0,1
1,1,4.8,21,0,65.6,8.7,0,0
1,1,0.93,17,0,19.7,2.3,0,1
0,0,0.67,17,0,7.7,0.5,0,1
1,1,2.19,24,0,6.7,0.2,0,1
1,0,4.8,29,0,58.5,6.0,0,0
1,0,1.97,24,0,8.7,0.5,0,1
1,1,4.8,21,0,13.1,1.3,0,0
1,0,1.41,23,0,28.3,3.0,0,1
1,0,4.8,20,1,80.5,5.7,0,0
0,0,0.08,12,0,1.6,0.3,0,1
1,1,4.8,15,0,44.1,2.3,0,0
1,0,3.26,26,0,41.1,2.7,0,1
1,0,2.43,15,0,16.7,2.1,0,1
0,0,1.23,17,0,4.0,0.2,0,1
1,0,0.5,20,0,2.2,0.2,0,1
1,0,2.06,24,0,0.0,0.0,0,1
0,0,0.06,9,0,0.6,0.0,0,1
1,0,2.29,23,0,31.3,1.1,0,1
1,0,3.07,22,0,79.8,9.0,0,1
1,0,2.68,14,0,16.7,2.1,0,1
1,0,4.79,21,1,2.7,0.2,0,0
0,0,0.0,2,0,2.2,0.1,0,1
1,0,4.79,25,1,56.0,7.7,0,0
1,0,2.39,24,0,16.6,1.3,0,1
1,0,4.79,15,0,3.5,0.2,0,0
1,0,4.7,28,0,0.9,0.4,0,1
1,0,4.79,21,0,6.9,0.4,0,0
0,0,0.81,19,1,18.1,1.5,0,1
1,0,2.53,23,0,12.8,0.7,0,1
1,0,1.9,20,0,159.9,4.8,0,1
0,0,0.0,1,0,0.0,0.0,0,1
1,1,0.82,19,0,1.9,0.1,0,1
0,0,1.07,19,0,1.0,0.1,0,1
0,0,2.03,24,0,16.2,1.4,0,1
1,1,2.1,20,0,18.8,1.4,0,1
1,0,0.88,51,0,11.8,2.3,0,1
1,1,4.11,28,1,81.3,6.5,0,1
0,0,1.67,24,0,28.5,3.2,0,1
1,0,4.05,15,0,8.3,0.6,0,1
0,0,0.8,9,0,12.6,0.5,1,1
1,0,1.7,20,0,10.7,0.6,0,1
0,0,3.27,18,0,37.0,3.4,0,1
1,1,4.79,15,0,5.8,0.5,0,0
1,1,1.02,0,0,4.2,0.4,6,1
0,0,1.93,10,0,0.0,0.0,0,1
1,0,3.27,22,0,32.6,1.8,0,1
0,0,0.73,18,0,14.7,1.5,0,1
1,0,0.97,16,0,16.6,0.7,0,1
1,0,0.41,19,0,6.5,1.6,0,1
1,0,1.14,31,0,8.5,0.5,0,1
1,1,4.79,24,0,69.2,4.2,0,0
1,0,4.79,21,0,67.5,8.6,0,0
0,0,0.84,24,0,10.4,1.5,0,1
1,1,4.79,28,0,40.1,3.6,0,0
1,0,4.79,22,0,96.6,5.2,0,0
1,0,1.98,24,0,0.0,0.0,0,1
1,0,4.79,21,0,100.0,9.0,0,0
1,0,4.78,21,2,16.6,10.1,0,0
1,0,4.78,25,0,58.4,4.1,0,0
1,0,1.12,25,0,152.4,11.3,0,1
1,0,2.42,21,1,10.7,0.8,0,1
1,1,4.78,17,0,97.4,5.3,0,0
1,0,1.3,22,0,18.3,1.3,0,1
1,0,0.56,18,0,6.0,0.4,0,1
0,0,4.78,23,0,7.7,0.4,0,0
0,0,0.39,19,0,6.3,1.9,0,1
0,0,4.78,25,1,56.0,8.9,0,0
1,1,4.78,17,0,42.1,1.3,0,0
1,0,3.34,14,0,0.0,0.0,0,1
1,1,0.98,0,0,1.4,0.6,4,1
0,0,0.76,14,0,2.7,0.5,0,1
1,1,4.78,10,0,11.5,1.2,0,0
1,1,3.8,20,0,24.0,1.3,0,1
1,0,4.81,25,0,85.9,4.3,0,1
0,0,2.01,49,2,30.1,0.8,0,1
1,1,4.78,10,0,87.9,8.9,0,0
1,0,2.84,29,0,51.9,20.1,0,1
1,1,4.78,10,0,58.0,4.7,0,0
1,0,0.93,21,0,9.7,1.3,0,1
1,0,2.02,22,0,29.9,1.6,0,1
1,0,4.78,20,0,106.5,21.6,0,0
1,0,4.78,21,0,47.1,3.9,0,0
1,0,4.78,21,1,75.5,6.9,0,0
0,0,0.0,0,0,0.0,0.0,0,1
1,1,4.78,21,0,74.3,2.0,0,0
1,1,5.52,12,0,37.7,5.8,0,1
1,1,3.41,32,0,27.8,1.6,0,1
1,0,0.87,0,0,2.0,0.1,4,1
1,1,2.43,20,0,56.3,3.5,0,1
1,0,0.68,21,0,25.3,1.7,0,1
1,0,0.88,34,0,15.7,0.6,0,1
1,1,4.78,16,0,6.1,0.4,0,0
0,0,4.78,24,0,55.2,1.9,0,0
0,0,2.83,20,0,43.2,2.6,0,1
0,0,1.02,18,0,5.9,1.4,0,1
0,0,0.19,17,0,11.8,0.8,0,1
1,0,3.52,20,0,38.0,1.5,0,1
0,0,4.4,20,0,7.5,1.0,0,1
1,0,4.78,31,4,196.9,48.9,0,0
1,0,2.79,24,0,0.0,0.0,0,1
1,1,0.61,21,0,2.9,0.3,0,1
0,0,2.01,0,0,0.0,0.0,0,1
1,0,4.24,24,0,7.4,0.7,0,1
1,1,2.98,27,0,9.5,0.4,1,1
0,0,1.41,35,0,79.6,4.2,0,1
1,1,5.18,14,0,112.4,6.6,0,1
0,0,1.0,13,0,9.3,0.9,0,1
1,0,0.64,38,0,36.9,3.0,0,1
1,1,4.78,10,0,45.0,2.6,0,0
1,0,2.91,15,0,9.2,0.4,0,1
1,1,5.63,26,0,16.1,2.6,0,1
1,1,4.78,10,0,30.7,4.2,0,0
1,0,4.35,15,0,2.5,0.2,0,1
0,0,0.92,0,0,2.3,0.2,6,1
1,0,2.76,15,0,28.7,5.0,0,1
1,0,1.98,24,0,3.8,0.3,0,1
1,0,4.78,22,0,42.0,5.5,0,0
1,1,4.78,10,0,64.1,3.1,0,0
1,1,4.78,20,0,135.7,11.7,0,0
0,0,1.93,57,0,22.3,3.3,0,1
0,0,0.35,0,0,10.6,14.1,0,1
1,0,4.78,22,0,41.1,3.5,0,0
1,0,0.14,20,0,5.5,0.3,0,1
0,0,0.43,20,0,4.8,0.3,0,1
0,0,0.0,0,0,0.0,0.0,0,1
1,0,0.77,21,1,12.2,1.6,0,1
1,0,4.78,22,0,15.9,2.3,0,0
1,0,1.63,16,0,16.7,2.4,0,1
1,0,4.78,21,0,126.6,9.6,0,0
0,0,1.18,21,0,9.7,0.6,0,1
1,0,2.5,25,0,56.3,4.4,0,1
1,1,1.22,0,0,39.1,8.6,1,1
1,1,4.78,12,0,77.3,8.0,0,0
1,0,0.61,21,0,4.1,0.3,0,1
1,0,2.85,17,0,41.7,1.9,0,1
1,1,4.78,21,0,60.8,24.7,0,0
0,0,0.1,18,0,31.0,7.5,0,1
1,0,4.78,12,0,99.5,4.0,0,0
1,0,3.87,17,0,63.9,5.7,0,1
1,0,4.78,22,0,14.9,0.6,0,0
